event_id,filename,sentence_count,counts,lower_idx,upper_idx,length,anumber,report_type,tokens,prop,chars,prob,pred,event_text,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
a084111_kookynie_2009a_16086268_32_34,a084111_kookynie_2009a_16086268.json,93,1,32,34,3,84111,Annual,1989 divide the norseman wiluna belt into two broad tectono stratigraphic association,0.03225806451612903,256,0.82370853,1,"Barley et al. (1989) divided the Norseman-Wiluna belt into two broad tectono-stratigraphic associations. The Kalgoorlie Terrane forms part of a western association, which is interpreted, as a marginal basin, bounded to the east by the Keith-Kilkenny Fault.",1989,"Norseman, Wiluna, Kalgoorlie Terrane",,,,,,broad
a106088_e69-2362_2014-2015 annual report_277_279,a106088_e69-2362_2014-2015 annual report.json,361,1,277,279,3,106088,Annual,the adamellite and adamellite gneiss have apparently intrude high grade metamorphic rock,0.008310249307479225,221,0.13410972,0,Thin quartz veins cross-cut the mass. The adamellite and adamellite gneisses have apparently intruded high-grade metamorphic rocks. Most of the resultant complex was subsequently structurally and mineralogically modified.,,,,,"quartz veins, adamellite, adamellite, metamorphic rocks",,,
a075419_mtgibson_2007a_17533115_2013_2014,a075419_mtgibson_2007a_17533115.json,4242,1,2013,2014,2,75419,Annual,1998 the archaean mount gibson gold deposits yilgarn craton western australia product of combine synvolcanic and syntectonic alteration and mineralisation,0.0004714757190004715,183,0.6214081,1,"Yeats CJ & Groves DI. 1998: The Archaean Mount Gibson gold deposits, Yilgarn Craton, Western Australia: Products of combined synvolcanic and syntectonic alteration and mineralisation.",1998,"Gibson, Yilgarn Craton, Western Australia",,gold deposits,,,Archaean,mineralisation
a077701_ar_sandstoneproject_2007_11682457_1208_1210,a077701_ar_sandstoneproject_2007_11682457.json,2543,1,1208,1210,3,77701,Annual,shillington and bulloak hancocks host gold mineralisation at fault intersection with bifs and ultramafic rock be also a host at bulchina goat farm and maninga marley,0.0011797090051120724,470,0.69072324,1,"Host rocks range from granitoid and other felsic intrusions at Bull Oak, Bulchina, Two Mile and Twin Shafts, through to dolerite at Hacks, Oroya Black Range and Havilah/Maninga Marley. Shillington and Bulloak/Hancocks host gold mineralisation at fault intersections with BIFs, and ultramafic rocks are also a host at Bulchina, Goat Farm, and Maninga Marley. At Sandstone, a variety of exploration models are employed depending on the style of deposit being explored for.",,,gold,,"Host rocks, granitoid, dolerite, BIFs, Sandstone",,,mineralisation
a086046_e59_1201_2010_partialsurrender report_16878319_19_20,a086046_e59_1201_2010_partialsurrender report_16878319.json,49,1,19,20,2,86046,Partial Surrender,the review include compilation thematic mapping and imaging of the various soil and drill geochemical dataset to define anomalous and background value,0.040816326530612235,400,0.07227022,0,"During the 2007 to 2009 reporting period, Monarch Gold Mining Company Ltd. conducted a review and recompilation of existing geological, geochemical and geophysical data as part of a gold and base metal target generation and ranking exercise. The review included compilation, thematic mapping and imaging of the various soil and drilling geochemical datasets to define anomalous and background values.",the 2007 to 2009,,"Gold, gold",base metal,,,,anomalous
a084922_p26_3331_2009a_14984985_77_80,a084922_p26_3331_2009a_14984985.json,138,2,77,80,4,84922,Annual,in the primary environment there be a general correlation between gold mineralisation and pyrite abundance further work include soil sampling aeromagnetic and rab drilling be propose,0.028985507246376805,334,0.21116824,0,""" Biotite, silica and minor carbonate alteration were often present with trace pyrite."" ""In the primary environment there is a general correlation between gold mineralisation and pyrite abundance."" ""Further work including soil sampling, aeromagnetics and RAB drilling is proposed."" The other tenements listed are adjacent to P26/3331.",,,"Biotite, silica, carbonate, pyrite, gold, pyrite",,,,,"correlation, mineralisation, proposed"
a107733_surrender report p63_1967 2015_6_9,a107733_surrender report p63_1967 2015.json,80,2,6,9,4,107733,Final Surrender,the greenstone belt that host the maggie hays nickel sulphide mineralisation as well as other occurrence be locate approximately 80 km east of the main southern cross to forrestania greenstone belt of the central goldfields of wa the tenement form part of the package that the previous owner and manager hannans reward ltd . hnr have negotiate a joint venture agreement with reed exploration pty ltd . rex for exploration for nickel sulphide mineralisation,0.05,886,0.03418224,0,"Page 2 1.0 Tenement Description P63/1967 forms part of the Lake Johnston Project, located ~25km south of the Maggie Hays nickel mine in the Central Goldfields of WA. The greenstone belt that hosts the Maggie Hays nickel sulphide mineralisation, as well as other occurrences, is located approximately 80km east of the main Southern Cross to Forrestania greenstone belt of the Central Goldfields of WA. The tenement forms part of the package that the previous owners and managers, Hannans Reward Ltd. (HNR) had negotiated a joint venture agreement with Reed Exploration Pty Ltd. (REX) for exploration for nickel sulphide mineralisation. This contiguous block is located over the strike continuation of the ultramafic stratigraphy that hosts the currently active Maggie Hays nickel sulphide mine and the care-and-maintenance Emily Ann nickel sulphide mine, several kilometres to the north.",,"Lake Johnston, Maggie Hays, Goldfields, Maggie Hays, Southern Cross, Forrestania, Goldfields, Maggie Hays","nickel, nickel, sulphide, nickel, sulphide, nickel, sulphide, nickel, sulphide",,,"greenstone belt, greenstone belt",,"mineralisation, mineralisation"
a107575_dmp haz e46-822 finalsurrenderreport nov15_137_138,a107575_dmp haz e46-822 finalsurrenderreport nov15.json,139,1,137,138,2,107575,Final Surrender,the sampling programme around the cookes creek granite identify a number of type of tungsten mineralisation fault host tungsten aplite dykes host scheelite quartz vein host scheelite and wolframite lense of disseminate scheelite with intense phlogopite fluorite quartz alteration,0.014388489208633094,385,0.0061731418,0,"The sampling programme around the Cookes Creek Granite identified a number of types of tungsten mineralisation: Fault-hosted tungsten; Aplite dykes hosting scheelite; Quartz vein-hosted scheelite and wolframite; Lenses of disseminated scheelite with intense phlogopite-fluorite-quartz alteration. Two primary target areas were visited, Area A and Cookes Creek Mining Centre (Figure 8).",8),,"tungsten, tungsten, scheelite, scheelite, scheelite, phlogopite, fluorite, quartz",,"Aplite, Quartz vein",Cookes Creek Granite,,mineralisation
a081093_c184_2005_a_2008_piol_11452301_1469_1471,a081093_c184_2005_a_2008_piol_11452301.json,1658,2,1469,1471,3,81093,Annual,5.3 vegetation of conservation significance there be no community type within the area of potential impact recognise as threaten or vulnerable one priority 1 pec koolyanobbing vegetation complex band iron formation bif have be record at 3 location within 10 km of the survey area however should be possible to avoid all impact to this complex portman iron ore limit koolyanobbingrare flora survey 6.0 clearing principle and the epa act 1986 under regulation gazette in 2004 as an amendment to part v of the environmental protection act 1986 clearing not classify as exempt will require a clearing permit,0.0018094089264173703,804,0.0010036281,0,"5.3 VEGETATION OF CONSERVATION SIGNIFICANCE There are no community types within the area of potential impact recognised as threatened or vulnerable. One Priority 1 PEC, Koolyanobbing vegetation complexes (Banded Iron Formation) (BIF), has been recorded at 3 locations within 10 km of the survey area however it should be possible to avoid all impact to this complex Portman Iron Ore Limited KoolyanobbingRare Flora Survey 6.0 CLEARING PRINCIPLES AND THE EPA ACT, 1986 Under regulations gazetted in 2004 as an amendment to Part V of the Environmental Protection Act 1986, clearing not classified as exempt will require a Clearing Permit. However, Item 25 of Regulation 5 of the Native Vegetation Clearing Regulations allows clearing for prospecting or exploration activities approved under the mining act.","1986, 2004, 1986",Koolyanobbing,,Iron Ore,"Banded Iron Formation, BIF",,,"SIGNIFICANCE, potential, possible"
a077442_spw_2007a_17959363_235_238,a077442_spw_2007a_17959363.json,333,2,235,238,4,77442,Annual,the pge+gold anomalism within the high magnetite zone be analogous with pge mineralisation in other vanadiferous magnetite rich intrusion elsewhere in the world stella in south africa rincon del tigre in bolivia and rio jacare in brazil chemical process during crystallisation lead to the formation of pge+gold enriched band at favourable level in the intrusion,0.012012012012012012,625,0.0033206614,0,"The magnetite phase of the unit is vanadiferous, as described under Local Geology, and can be compared with the Windimurra, Barrambie and Balla Balla deposits in Western Australia. The PGE+gold anomalism within the high-magnetite zone is analogous with PGE mineralisation in other vanadiferous magnetite-rich intrusions elsewhere in the world: Stella in South Africa, Rincon del Tigre in Bolivia and Rio Jacare in Brazil. Chemical processes during crystallisation lead to the formation of PGE+gold-enriched bands at favourable levels in the intrusions. Work on understanding the development of the reef at Speewah is ongoing.",,"Windimurra, Balla, Balla, Western Australia","magnetite, magnetite, magnetite, lead",PGE,,,,"anomalism, mineralisation, enriched, favourable"
a075369_annual mineral exploration all 2006-7_15776777_832_836,a075369_annual mineral exploration all 2006-7_15776777.json,1255,3,832,836,5,75369,Annual,the interval be choose to see if there be a distinct geochemical signature associate with the gold mineralisation particularly the very high grade mineralisation > 10 g t for the most part there appear to be very little correlation between gold grade and the concentration of many of the element however there do appear to be a positive correlation between gold grade and bi ag cu and pb particularly at high gold grade,0.00398406374501992,777,0.011869663,0,"A series of 171 samples from 4 RC holes drilled during 2006 at Surprise were submitted for multielement analysis. The intervals were chosen to see if there was a distinct geochemical signature associated with the gold mineralisation, particularly the very high grade mineralisation (>10g/t). For the most part there appeared to be very little correlation between gold grade and the concentration of many of the elements. However, there did appear to be a positive correlation between gold grade and Bi, Ag, Cu and Pb, particularly at high gold grades. The attached spreadsheet attempts to show graphically the downhole variability of the grade for each of the elements and highlights zones where the grade is more than twice the overall mean grade for that element (red boxes).",2006,,"gold, gold, gold, gold",,,,,"mineralisation, high grade, mineralisation, correlation, correlation"
